00:18:0a:04:16:5e,00:18:0a:15:da:d0,158.0
00:18:0a:04:16:5e,00:18:0a:15:dc:00,1145.0
00:18:0a:04:16:5e,00:18:0a:15:e6:c0,385.0
00:18:0a:04:16:5e,00:18:0a:21:8a:5a,7.0
00:18:0a:04:16:5e,00:18:0a:21:ba:b7,3.0
00:18:0a:04:16:5e,00:18:0a:21:e2:44,4.0
00:18:0a:04:16:5e,00:18:0a:21:e5:19,2.0
00:18:0a:04:16:5e,00:18:0a:21:e5:26,1.0
00:18:0a:04:16:5e,00:18:0a:21:e5:2b,4.0
00:18:0a:04:16:5e,00:18:0a:22:56:86,2.0
00:18:0a:04:16:5e,00:18:0a:22:56:92,1.0
00:18:0a:04:16:5e,00:18:0a:27:c5:1a,47261.0
00:18:0a:04:16:5e,00:18:0a:27:cf:e2,744.0
00:18:0a:04:16:5e,00:18:0a:a1:9f:60,1614.0
00:18:0a:04:16:5e,00:18:0a:a5:32:b0,20.0
00:18:0a:04:16:5e,00:18:0a:a5:4a:00,19.0
00:18:0a:04:16:5e,00:18:0a:a5:4d:b0,34.0
00:18:0a:04:16:5e,00:18:0a:a5:66:b0,11.0
00:18:0a:04:16:5e,00:18:0a:a5:a8:b0,36.0
00:18:0a:04:16:a0,00:18:0a:04:16:a0,36815.0
00:18:0a:04:16:a0,00:18:0a:04:22:10,46.0
00:18:0a:04:16:a0,00:18:0a:04:4b:1c,1467.0
00:18:0a:04:16:a0,00:18:0a:04:5d:42,2077.0
00:18:0a:04:16:a0,00:18:0a:04:5d:52,2279.0
00:18:0a:04:16:a0,00:18:0a:04:5d:78,6317.0
00:18:0a:04:16:a0,00:18:0a:04:5d:94,10382.0
00:18:0a:04:16:a0,00:18:0a:04:5d:96,4344.0
00:18:0a:04:16:a0,00:18:0a:04:5d:a4,8153.0
00:18:0a:04:16:a0,00:18:0a:04:6d:c4,271.0
00:18:0a:04:16:a0,00:18:0a:13:1e:e0,14023.0
00:18:0a:04:16:a0,00:18:0a:13:b2:50,9.0
00:18:0a:04:16:a0,00:18:0a:13:b6:90,15.0
00:18:0a:04:16:a0,00:18:0a:13:bd:60,35.0
00:18:0a:04:16:a0,00:18:0a:14:de:f0,171.0
00:18:0a:04:16:a0,00:18:0a:14:e2:b0,49.0
00:18:0a:04:16:a0,00:18:0a:14:f4:c0,131.0
00:18:0a:04:16:a0,00:18:0a:14:f8:e0,242.0
00:18:0a:04:16:a0,00:18:0a:14:f9:d0,1094.0
00:18:0a:04:16:a0,00:18:0a:14:fc:50,7970.0
00:18:0a:04:16:a0,00:18:0a:15:0d:70,723.0
00:18:0a:04:16:a0,00:18:0a:15:22:20,492.0
00:18:0a:04:16:a0,00:18:0a:15:22:40,167.0
00:18:0a:04:16:a0,00:18:0a:15:25:90,528.0
00:18:0a:04:16:a0,00:18:0a:15:25:b0,366.0
00:18:0a:04:16:a0,00:18:0a:15:28:30,54.0
00:18:0a:04:16:a0,00:18:0a:15:2e:b0,357.0
00:18:0a:04:16:a0,00:18:0a:15:3c:50,466.0
00:18:0a:04:16:a0,00:18:0a:15:47:c0,159.0
00:18:0a:04:16:a0,00:18:0a:15:58:b0,470.0
00:18:0a:04:16:a0,00:18:0a:15:5f:b0,598.0
00:18:0a:04:16:a0,00:18:0a:15:65:90,442.0
00:18:0a:04:16:a0,00:18:0a:15:65:c0,52.0
00:18:0a:04:16:a0,00:18:0a:15:67:60,194.0
00:18:0a:04:16:a0,00:18:0a:15:67:c0,39.0
00:18:0a:04:16:a0,00:18:0a:15:90:f0,2181.0
00:18:0a:04:16:a0,00:18:0a:15:98:e0,775.0
00:18:0a:04:16:a0,00:18:0a:15:aa:30,514.0
00:18:0a:04:16:a0,00:18:0a:15:b2:40,24.0
00:18:0a:04:16:a0,00:18:0a:15:b9:30,10600.0
00:18:0a:04:16:a0,00:18:0a:15:ba:f0,182.0
00:18:0a:04:16:a0,00:18:0a:15:bb:a0,189.0
00:18:0a:04:16:a0,00:18:0a:15:d6:10,1159.0
00:18:0a:04:16:a0,00:18:0a:15:d7:20,77.0
00:18:0a:04:16:a0,00:18:0a:15:da:d0,2919.0
00:18:0a:04:16:a0,00:18:0a:15:dc:00,4522.0
00:18:0a:04:16:a0,00:18:0a:15:e6:c0,1827.0
00:18:0a:04:16:a0,00:18:0a:21:8a:5a,1.0
00:18:0a:04:16:a0,00:18:0a:21:8d:14,3.0
00:18:0a:04:16:a0,00:18:0a:21:e2:44,5.0
00:18:0a:04:16:a0,00:18:0a:21:e5:19,2.0
00:18:0a:04:16:a0,00:18:0a:21:e5:29,1.0
00:18:0a:04:16:a0,00:18:0a:21:e5:2b,2.0
00:18:0a:04:16:a0,00:18:0a:22:56:92,1.0
00:18:0a:04:16:a0,00:18:0a:27:c5:1a,75.0
00:18:0a:04:16:a0,00:18:0a:27:cf:e2,269.0
00:18:0a:04:16:a0,00:18:0a:32:90:b4,2.0
00:18:0a:04:16:a0,00:18:0a:a1:9f:60,266.0
00:18:0a:04:16:a0,00:18:0a:a5:32:b0,11.0
00:18:0a:04:16:a0,00:18:0a:a5:4a:00,7.0
00:18:0a:04:16:a0,00:18:0a:a5:4d:b0,18.0
00:18:0a:04:16:a0,00:18:0a:a5:66:b0,6.0
00:18:0a:04:16:a0,00:18:0a:a5:a8:b0,24.0
00:18:0a:04:22:10,00:18:0a:04:22:10,7250.0
00:18:0a:04:22:10,00:18:0a:04:4b:1c,125.0
00:18:0a:04:22:10,00:18:0a:04:5d:42,31.0
00:18:0a:04:22:10,00:18:0a:04:5d:52,327.0
00:18:0a:04:22:10,00:18:0a:04:5d:78,68.0
00:18:0a:04:22:10,00:18:0a:04:5d:94,136.0
00:18:0a:04:22:10,00:18:0a:04:5d:96,345.0
00:18:0a:04:22:10,00:18:0a:04:5d:a4,1769.0
00:18:0a:04:22:10,00:18:0a:04:6d:c4,425.0
00:18:0a:04:22:10,00:18:0a:13:1e:e0,7.0
00:18:0a:04:22:10,00:18:0a:13:b2:50,4.0
00:18:0a:04:22:10,00:18:0a:13:b6:90,16.0
00:18:0a:04:22:10,00:18:0a:13:bd:60,34.0
00:18:0a:04:22:10,00:18:0a:14:de:f0,620.0
00:18:0a:04:22:10,00:18:0a:14:e2:b0,107.0
00:18:0a:04:22:10,00:18:0a:14:f4:c0,60.0
00:18:0a:04:22:10,00:18:0a:14:f8:e0,109.0
00:18:0a:04:22:10,00:18:0a:14:f9:d0,15.0
00:18:0a:04:22:10,00:18:0a:14:fc:50,7.0
00:18:0a:04:22:10,00:18:0a:15:0d:70,1514.0
00:18:0a:04:22:10,00:18:0a:15:22:20,305.0
00:18:0a:04:22:10,00:18:0a:15:22:40,87.0
00:18:0a:04:22:10,00:18:0a:15:25:90,875.0
00:18:0a:04:22:10,00:18:0a:15:25:b0,151.0
00:18:0a:04:22:10,00:18:0a:15:28:30,30.0
00:18:0a:04:22:10,00:18:0a:15:2e:b0,735.0
00:18:0a:04:22:10,00:18:0a:15:3c:50,1192.0
00:18:0a:04:22:10,00:18:0a:15:47:c0,12.0
00:18:0a:04:22:10,00:18:0a:15:58:b0,14.0
00:18:0a:04:22:10,00:18:0a:15:5f:b0,76.0
00:18:0a:04:22:10,00:18:0a:15:65:90,891.0
00:18:0a:04:22:10,00:18:0a:15:65:c0,3.0
00:18:0a:04:22:10,00:18:0a:15:67:60,185.0
00:18:0a:04:22:10,00:18:0a:15:67:c0,77.0
00:18:0a:04:22:10,00:18:0a:15:90:f0,2.0
00:18:0a:04:22:10,00:18:0a:15:98:e0,156.0
00:18:0a:04:22:10,00:18:0a:15:aa:30,91.0
00:18:0a:04:22:10,00:18:0a:15:b2:40,69.0
00:18:0a:04:22:10,00:18:0a:15:b9:30,21.0
00:18:0a:04:22:10,00:18:0a:15:ba:f0,107.0
00:18:0a:04:22:10,00:18:0a:15:bb:a0,132.0
00:18:0a:04:22:10,00:18:0a:15:d6:10,96.0
00:18:0a:04:22:10,00:18:0a:15:d7:20,61.0
00:18:0a:04:22:10,00:18:0a:15:da:d0,7.0
00:18:0a:04:22:10,00:18:0a:15:dc:00,90.0
00:18:0a:04:22:10,00:18:0a:15:e6:c0,37.0
00:18:0a:04:22:10,00:18:0a:21:8d:14,2.0
00:18:0a:04:22:10,00:18:0a:21:e5:19,1.0
00:18:0a:04:22:10,00:18:0a:27:c5:1a,17.0
00:18:0a:04:22:10,00:18:0a:27:cf:e2,209.0
00:18:0a:04:22:10,00:18:0a:a1:9f:60,13.0
00:18:0a:04:22:10,00:18:0a:a5:32:b0,1111.0
00:18:0a:04:22:10,00:18:0a:a5:4a:00,1699.0
00:18:0a:04:22:10,00:18:0a:a5:4d:b0,2121.0
00:18:0a:04:22:10,00:18:0a:a5:66:b0,1453.0
00:18:0a:04:22:10,00:18:0a:a5:a8:b0,3072.0
00:18:0a:04:4b:1c,00:18:0a:04:4b:1c,218822.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:42,50364.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:52,5733.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:78,22328.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:94,17739.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:96,56091.0
00:18:0a:04:4b:1c,00:18:0a:04:5d:a4,8674.0
00:18:0a:04:4b:1c,00:18:0a:04:6d:c4,1224.0
00:18:0a:04:4b:1c,00:18:0a:13:1e:e0,212.0
00:18:0a:04:4b:1c,00:18:0a:13:b2:50,16.0
00:18:0a:04:4b:1c,00:18:0a:13:b6:90,61.0
00:18:0a:04:4b:1c,00:18:0a:13:bd:60,131.0
00:18:0a:04:4b:1c,00:18:0a:14:de:f0,383.0
00:18:0a:04:4b:1c,00:18:0a:14:e2:b0,149.0
00:18:0a:04:4b:1c,00:18:0a:14:f4:c0,256.0
00:18:0a:04:4b:1c,00:18:0a:14:f8:e0,718.0
00:18:0a:04:4b:1c,00:18:0a:14:f9:d0,153.0
00:18:0a:04:4b:1c,00:18:0a:14:fc:50,89.0
00:18:0a:04:4b:1c,00:18:0a:15:0d:70,1122.0
00:18:0a:04:4b:1c,00:18:0a:15:22:20,1455.0
00:18:0a:04:4b:1c,00:18:0a:15:22:40,212.0
00:18:0a:04:4b:1c,00:18:0a:15:25:90,961.0
00:18:0a:04:4b:1c,00:18:0a:15:25:b0,957.0
00:18:0a:04:4b:1c,00:18:0a:15:28:30,149.0
00:18:0a:04:4b:1c,00:18:0a:15:2e:b0,547.0
00:18:0a:04:4b:1c,00:18:0a:15:3c:50,660.0
00:18:0a:04:4b:1c,00:18:0a:15:47:c0,21.0
00:18:0a:04:4b:1c,00:18:0a:15:58:b0,1087.0
00:18:0a:04:4b:1c,00:18:0a:15:5f:b0,39046.0
00:18:0a:04:4b:1c,00:18:0a:15:65:90,685.0
00:18:0a:04:4b:1c,00:18:0a:15:65:c0,17.0
00:18:0a:04:4b:1c,00:18:0a:15:67:60,490.0
00:18:0a:04:4b:1c,00:18:0a:15:67:c0,239.0
00:18:0a:04:4b:1c,00:18:0a:15:90:f0,39.0
00:18:0a:04:4b:1c,00:18:0a:15:98:e0,40614.0
00:18:0a:04:4b:1c,00:18:0a:15:aa:30,39209.0
00:18:0a:04:4b:1c,00:18:0a:15:b2:40,117.0
00:18:0a:04:4b:1c,00:18:0a:15:b9:30,2236.0
00:18:0a:04:4b:1c,00:18:0a:15:ba:f0,488.0
00:18:0a:04:4b:1c,00:18:0a:15:bb:a0,548.0
00:18:0a:04:4b:1c,00:18:0a:15:d6:10,60439.0
00:18:0a:04:4b:1c,00:18:0a:15:d7:20,234.0
00:18:0a:04:4b:1c,00:18:0a:15:da:d0,100.0
00:18:0a:04:4b:1c,00:18:0a:15:dc:00,1044.0
00:18:0a:04:4b:1c,00:18:0a:15:e6:c0,389.0
00:18:0a:04:4b:1c,00:18:0a:21:8a:5a,3.0
00:18:0a:04:4b:1c,00:18:0a:21:8d:14,3.0
00:18:0a:04:4b:1c,00:18:0a:21:ba:b7,3.0
00:18:0a:04:4b:1c,00:18:0a:21:e2:44,5.0
00:18:0a:04:4b:1c,00:18:0a:21:e5:19,11.0
00:18:0a:04:4b:1c,00:18:0a:21:e5:2b,2.0
00:18:0a:04:4b:1c,00:18:0a:22:56:86,2.0
00:18:0a:04:4b:1c,00:18:0a:22:56:92,1.0
00:18:0a:04:4b:1c,00:18:0a:27:c5:1a,19774.0
00:18:0a:04:4b:1c,00:18:0a:27:cf:e2,873.0
00:18:0a:04:4b:1c,00:18:0a:32:90:b4,1.0
00:18:0a:04:4b:1c,00:18:0a:33:2e:f2,1.0
00:18:0a:04:4b:1c,00:18:0a:a1:9f:60,18085.0
00:18:0a:04:4b:1c,00:18:0a:a5:32:b0,60.0
00:18:0a:04:4b:1c,00:18:0a:a5:4a:00,60.0
00:18:0a:04:4b:1c,00:18:0a:a5:4d:b0,132.0
00:18:0a:04:4b:1c,00:18:0a:a5:66:b0,47.0
00:18:0a:04:4b:1c,00:18:0a:a5:a8:b0,165.0
00:18:0a:04:5d:42,00:18:0a:04:5d:42,47924.0
00:18:0a:04:5d:42,00:18:0a:04:5d:52,3238.0
00:18:0a:04:5d:42,00:18:0a:04:5d:78,74057.0
00:18:0a:04:5d:42,00:18:0a:04:5d:94,36522.0
00:18:0a:04:5d:42,00:18:0a:04:5d:96,10711.0
00:18:0a:04:5d:42,00:18:0a:04:5d:a4,2203.0
00:18:0a:04:5d:42,00:18:0a:04:6d:c4,488.0
00:18:0a:04:5d:42,00:18:0a:13:1e:e0,336.0
00:18:0a:04:5d:42,00:18:0a:13:b2:50,70.0
00:18:0a:04:5d:42,00:18:0a:13:b6:90,44.0
00:18:0a:04:5d:42,00:18:0a:13:bd:60,94.0
00:18:0a:04:5d:42,00:18:0a:14:de:f0,91.0
00:18:0a:04:5d:42,00:18:0a:14:e2:b0,11.0
00:18:0a:04:5d:42,00:18:0a:14:f4:c0,44.0
00:18:0a:04:5d:42,00:18:0a:14:f8:e0,126.0
00:18:0a:04:5d:42,00:18:0a:14:f9:d0,124.0
00:18:0a:04:5d:42,00:18:0a:14:fc:50,145.0
00:18:0a:04:5d:42,00:18:0a:15:0d:70,301.0
00:18:0a:04:5d:42,00:18:0a:15:22:20,305.0
00:18:0a:04:5d:42,00:18:0a:15:22:40,20.0
00:18:0a:04:5d:42,00:18:0a:15:25:90,828.0
00:18:0a:04:5d:42,00:18:0a:15:25:b0,177.0
00:18:0a:04:5d:42,00:18:0a:15:28:30,26.0
00:18:0a:04:5d:42,00:18:0a:15:2e:b0,145.0
00:18:0a:04:5d:42,00:18:0a:15:3c:50,894.0
00:18:0a:04:5d:42,00:18:0a:15:47:c0,28.0
00:18:0a:04:5d:42,00:18:0a:15:58:b0,90.0
00:18:0a:04:5d:42,00:18:0a:15:5f:b0,10171.0
00:18:0a:04:5d:42,00:18:0a:15:65:90,150.0
00:18:0a:04:5d:42,00:18:0a:15:65:c0,1.0
00:18:0a:04:5d:42,00:18:0a:15:67:60,93.0
00:18:0a:04:5d:42,00:18:0a:15:67:c0,20.0
00:18:0a:04:5d:42,00:18:0a:15:90:f0,53.0
00:18:0a:04:5d:42,00:18:0a:15:98:e0,7804.0
00:18:0a:04:5d:42,00:18:0a:15:aa:30,9485.0
00:18:0a:04:5d:42,00:18:0a:15:b2:40,12.0
00:18:0a:04:5d:42,00:18:0a:15:b9:30,1464.0
00:18:0a:04:5d:42,00:18:0a:15:ba:f0,86.0
00:18:0a:04:5d:42,00:18:0a:15:bb:a0,108.0
00:18:0a:04:5d:42,00:18:0a:15:d6:10,24267.0
00:18:0a:04:5d:42,00:18:0a:15:d7:20,69.0
00:18:0a:04:5d:42,00:18:0a:15:da:d0,93.0
00:18:0a:04:5d:42,00:18:0a:15:dc:00,846.0
00:18:0a:04:5d:42,00:18:0a:15:e6:c0,304.0
00:18:0a:04:5d:42,00:18:0a:21:8d:14,2.0
00:18:0a:04:5d:42,00:18:0a:21:ba:b7,2.0
00:18:0a:04:5d:42,00:18:0a:21:e2:44,8.0
00:18:0a:04:5d:42,00:18:0a:21:e5:19,1.0
00:18:0a:04:5d:42,00:18:0a:21:e5:26,1.0
00:18:0a:04:5d:42,00:18:0a:21:e5:2b,4.0
00:18:0a:04:5d:42,00:18:0a:22:56:86,1.0
00:18:0a:04:5d:42,00:18:0a:27:c5:1a,3377.0
00:18:0a:04:5d:42,00:18:0a:27:cf:e2,511.0
00:18:0a:04:5d:42,00:18:0a:32:90:b4,2.0
00:18:0a:04:5d:42,00:18:0a:a1:9f:60,42566.0
00:18:0a:04:5d:42,00:18:0a:a5:32:b0,7.0
00:18:0a:04:5d:42,00:18:0a:a5:4a:00,8.0
00:18:0a:04:5d:42,00:18:0a:a5:4d:b0,24.0
00:18:0a:04:5d:42,00:18:0a:a5:66:b0,9.0
00:18:0a:04:5d:42,00:18:0a:a5:a8:b0,32.0
00:18:0a:04:5d:52,00:18:0a:04:5d:52,354447.0
00:18:0a:04:5d:52,00:18:0a:04:5d:78,3810.0
00:18:0a:04:5d:52,00:18:0a:04:5d:94,19917.0
00:18:0a:04:5d:52,00:18:0a:04:5d:96,99835.0
00:18:0a:04:5d:52,00:18:0a:04:5d:a4,160666.0
00:18:0a:04:5d:52,00:18:0a:04:6d:c4,1268.0
00:18:0a:04:5d:52,00:18:0a:13:1e:e0,325.0
00:18:0a:04:5d:52,00:18:0a:13:b2:50,764.0
00:18:0a:04:5d:52,00:18:0a:13:b6:90,570.0
00:18:0a:04:5d:52,00:18:0a:13:bd:60,665.0
00:18:0a:04:5d:52,00:18:0a:14:de:f0,594.0
00:18:0a:04:5d:52,00:18:0a:14:e2:b0,130.0
00:18:0a:04:5d:52,00:18:0a:14:f4:c0,140.0
00:18:0a:04:5d:52,00:18:0a:14:f8:e0,666.0
00:18:0a:04:5d:52,00:18:0a:14:f9:d0,215.0
00:18:0a:04:5d:52,00:18:0a:14:fc:50,1058.0
00:18:0a:04:5d:52,00:18:0a:15:0d:70,1969.0
00:18:0a:04:5d:52,00:18:0a:15:22:20,1888.0
00:18:0a:04:5d:52,00:18:0a:15:22:40,131.0
00:18:0a:04:5d:52,00:18:0a:15:25:90,2205.0
00:18:0a:04:5d:52,00:18:0a:15:25:b0,1800.0
00:18:0a:04:5d:52,00:18:0a:15:28:30,126.0
00:18:0a:04:5d:52,00:18:0a:15:2e:b0,1746.0
00:18:0a:04:5d:52,00:18:0a:15:3c:50,932.0
00:18:0a:04:5d:52,00:18:0a:15:47:c0,2161.0
00:18:0a:04:5d:52,00:18:0a:15:58:b0,3097.0
00:18:0a:04:5d:52,00:18:0a:15:5f:b0,2903.0
00:18:0a:04:5d:52,00:18:0a:15:65:90,1466.0
00:18:0a:04:5d:52,00:18:0a:15:65:c0,55.0
00:18:0a:04:5d:52,00:18:0a:15:67:60,1295.0
00:18:0a:04:5d:52,00:18:0a:15:67:c0,71.0
00:18:0a:04:5d:52,00:18:0a:15:90:f0,107.0
00:18:0a:04:5d:52,00:18:0a:15:98:e0,4589.0
00:18:0a:04:5d:52,00:18:0a:15:aa:30,1950.0
00:18:0a:04:5d:52,00:18:0a:15:b2:40,48.0
00:18:0a:04:5d:52,00:18:0a:15:b9:30,1389.0
00:18:0a:04:5d:52,00:18:0a:15:ba:f0,294.0
00:18:0a:04:5d:52,00:18:0a:15:bb:a0,503.0
00:18:0a:04:5d:52,00:18:0a:15:d6:10,2377.0
00:18:0a:04:5d:52,00:18:0a:15:d7:20,332.0
00:18:0a:04:5d:52,00:18:0a:15:da:d0,222.0
00:18:0a:04:5d:52,00:18:0a:15:dc:00,5786.0
00:18:0a:04:5d:52,00:18:0a:15:e6:c0,313.0
00:18:0a:04:5d:52,00:18:0a:21:8a:5a,2.0
00:18:0a:04:5d:52,00:18:0a:21:8d:14,3.0
00:18:0a:04:5d:52,00:18:0a:21:ba:b7,1.0
00:18:0a:04:5d:52,00:18:0a:21:e2:44,3.0
00:18:0a:04:5d:52,00:18:0a:21:e5:19,2.0
00:18:0a:04:5d:52,00:18:0a:21:e5:2b,1.0
00:18:0a:04:5d:52,00:18:0a:22:56:86,1.0
00:18:0a:04:5d:52,00:18:0a:22:56:92,1.0
00:18:0a:04:5d:52,00:18:0a:27:c5:1a,433.0
00:18:0a:04:5d:52,00:18:0a:27:cf:e2,958.0
00:18:0a:04:5d:52,00:18:0a:32:90:b4,2.0
00:18:0a:04:5d:52,00:18:0a:32:d9:02,1.0
00:18:0a:04:5d:52,00:18:0a:a1:9f:60,3214.0
00:18:0a:04:5d:52,00:18:0a:a5:32:b0,102.0
00:18:0a:04:5d:52,00:18:0a:a5:4a:00,142.0
00:18:0a:04:5d:52,00:18:0a:a5:4d:b0,227.0
00:18:0a:04:5d:52,00:18:0a:a5:66:b0,117.0
00:18:0a:04:5d:52,00:18:0a:a5:a8:b0,374.0
00:18:0a:04:5d:78,00:18:0a:04:5d:78,42573.0
00:18:0a:04:5d:78,00:18:0a:04:5d:94,94238.0
00:18:0a:04:5d:78,00:18:0a:04:5d:96,18842.0
00:18:0a:04:5d:78,00:18:0a:04:5d:a4,7020.0
00:18:0a:04:5d:78,00:18:0a:04:6d:c4,672.0
00:18:0a:04:5d:78,00:18:0a:13:1e:e0,774.0
00:18:0a:04:5d:78,00:18:0a:13:b2:50,7.0
00:18:0a:04:5d:78,00:18:0a:13:b6:90,68.0
00:18:0a:04:5d:78,00:18:0a:13:bd:60,89.0
00:18:0a:04:5d:78,00:18:0a:14:de:f0,130.0
00:18:0a:04:5d:78,00:18:0a:14:e2:b0,26.0
00:18:0a:04:5d:78,00:18:0a:14:f4:c0,48.0
00:18:0a:04:5d:78,00:18:0a:14:f8:e0,216.0
00:18:0a:04:5d:78,00:18:0a:14:f9:d0,271.0
00:18:0a:04:5d:78,00:18:0a:14:fc:50,366.0
00:18:0a:04:5d:78,00:18:0a:15:0d:70,508.0
00:18:0a:04:5d:78,00:18:0a:15:22:20,437.0
00:18:0a:04:5d:78,00:18:0a:15:22:40,36.0
00:18:0a:04:5d:78,00:18:0a:15:25:90,431.0
00:18:0a:04:5d:78,00:18:0a:15:25:b0,341.0
00:18:0a:04:5d:78,00:18:0a:15:28:30,28.0
00:18:0a:04:5d:78,00:18:0a:15:2e:b0,209.0
00:18:0a:04:5d:78,00:18:0a:15:3c:50,652.0
00:18:0a:04:5d:78,00:18:0a:15:47:c0,42.0
00:18:0a:04:5d:78,00:18:0a:15:58:b0,197.0
00:18:0a:04:5d:78,00:18:0a:15:5f:b0,6533.0
00:18:0a:04:5d:78,00:18:0a:15:65:90,298.0
00:18:0a:04:5d:78,00:18:0a:15:65:c0,6.0
00:18:0a:04:5d:78,00:18:0a:15:67:60,126.0
00:18:0a:04:5d:78,00:18:0a:15:67:c0,34.0
00:18:0a:04:5d:78,00:18:0a:15:90:f0,112.0
00:18:0a:04:5d:78,00:18:0a:15:98:e0,6061.0
00:18:0a:04:5d:78,00:18:0a:15:aa:30,6434.0
00:18:0a:04:5d:78,00:18:0a:15:b2:40,27.0
00:18:0a:04:5d:78,00:18:0a:15:b9:30,1339.0
00:18:0a:04:5d:78,00:18:0a:15:ba:f0,117.0
00:18:0a:04:5d:78,00:18:0a:15:bb:a0,187.0
00:18:0a:04:5d:78,00:18:0a:15:d6:10,17493.0
00:18:0a:04:5d:78,00:18:0a:15:d7:20,117.0
00:18:0a:04:5d:78,00:18:0a:15:da:d0,238.0
00:18:0a:04:5d:78,00:18:0a:15:dc:00,1368.0
00:18:0a:04:5d:78,00:18:0a:15:e6:c0,503.0
00:18:0a:04:5d:78,00:18:0a:21:8d:14,2.0
00:18:0a:04:5d:78,00:18:0a:21:ba:b7,2.0
00:18:0a:04:5d:78,00:18:0a:21:e2:44,3.0
00:18:0a:04:5d:78,00:18:0a:21:e5:19,1.0
00:18:0a:04:5d:78,00:18:0a:21:e5:2b,5.0
00:18:0a:04:5d:78,00:18:0a:22:56:86,1.0
00:18:0a:04:5d:78,00:18:0a:27:c5:1a,1549.0
00:18:0a:04:5d:78,00:18:0a:27:cf:e2,721.0
00:18:0a:04:5d:78,00:18:0a:32:90:b4,2.0
00:18:0a:04:5d:78,00:18:0a:a1:9f:60,75518.0
00:18:0a:04:5d:78,00:18:0a:a5:32:b0,18.0
00:18:0a:04:5d:78,00:18:0a:a5:4a:00,17.0
00:18:0a:04:5d:78,00:18:0a:a5:4d:b0,42.0
00:18:0a:04:5d:78,00:18:0a:a5:66:b0,12.0
00:18:0a:04:5d:78,00:18:0a:a5:a8:b0,41.0
00:18:0a:04:5d:94,00:18:0a:04:5d:94,46502.0
00:18:0a:04:5d:94,00:18:0a:04:5d:96,78432.0
00:18:0a:04:5d:94,00:18:0a:04:5d:a4,16403.0
00:18:0a:04:5d:94,00:18:0a:04:6d:c4,1231.0
00:18:0a:04:5d:94,00:18:0a:13:1e:e0,1855.0
